myScore,Num. people in role,Num. transfers to role,Num. transfers from role,Total years in role,Mean years in role,Mean % career in role,Role
0.23333333333333334,1,1,1,3.5,3.5,23.333333333333332,Ambassador to Togo and Benin
0.23333333333333334,1,1,1,3.5,3.5,23.333333333333332,Ambassador to Serbia and Montenegro
0.23262412406434144,15,6,12,55.5,3.7000000000000002,46.524824812868289,Commercial Counsellor Italy
0.23235749809419573,7,8,8,21.5,3.0714285714285716,23.235749809419573,Director Middle East and North Africa Foreign and Commonwealth Office
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Secretary of the Admiralty
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Minister UK Delegation. United Nations Economic and Social Council
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Head of Information Systems Division (Operations) Foreign and Commonwealth Office
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Head of Defence/Defence Policy Department Foreign Office
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Head of Central and North-West European Department Foreign and Commonwealth Office
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Deputy Under-Secretary for Foreign and Commonwealth Affairs and Chief Clerk  Senior Deputy 1975-1976
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Deputy High Commissioner Federal Republic of Germany
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Communications)
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Ambassador to the Congo and Burundi
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Ambassador to United Arab Emirates
0.23076923076923078,1,1,1,4.5,4.5,23.076923076923077,Ambassador to Cameroun Central African Republic Gabon and Chad  and to Equatorial Guinea 1969-1970
0.23076923076923078,1,1,1,1.5,1.5,23.076923076923077,Director Cyber Policy Foreign and Commonwealth Office
0.23076923076923078,1,1,1,1.5,1.5,23.076923076923077,Deputy High Commissioner/Consul-General Lahore Pakistan
0.23051275705926172,15,15,11,48.5,3.2333333333333334,16.904268851012525,Minister to Bulgaria
0.22982284938806677,9,5,7,32.5,3.6111111111111112,32.17519891432935,Counsellor and Head of Chancery Embassy Sweden
0.22916666666666666,1,1,1,5.5,5.5,22.916666666666664,Political Resident in the Persian Gulf
0.22916666666666666,1,1,1,5.5,5.5,22.916666666666664,High Commissioner/Ambassador to Pakistan
0.22812086507476503,19,11,16,66.5,3.5,33.18121673814764,Consul-General Washington
0.22807017543859648,1,1,1,6.5,6.5,22.807017543859647,Charge d’Affaires Venenzuela
0.22806860902255646,10,3,7,42.0,4.2000000000000002,53.216008771929836,Consul-General Berlin
0.2280093116495833,17,12,15,50.5,2.9705882352941178,28.50116395619791,Deputy High Commissioner Pakistan
0.22781130906130906,6,5,5,25.0,4.166666666666667,22.781130906130908,Minister Resident Venezuela
0.22758344899270933,16,10,15,58.0,3.625,34.1375173489064,Deputy High Commissioner Kenya
0.22727272727272727,1,1,1,2.5,2.5,22.727272727272727,Private Secretary (Foreign Affairs) to Prime Minister
0.22727272727272727,1,1,1,2.5,2.5,22.727272727272727,Political Representative Bulgaria
0.22727272727272727,1,1,1,2.5,2.5,22.727272727272727,Head of Arab Partnership Department Foreign and Commonwealth Office
0.22727272727272727,1,1,1,2.5,2.5,22.727272727272727,Additional Director Africa Foreign and Commonwealth Office
0.22698412698412698,2,2,1,5.0,2.5,11.34920634920635,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Dependent Territories)
0.22619047619047616,2,2,2,5.0,2.5,22.619047619047617,Deputy Head U.K. Delegation to the European Communities (Luxemburg)
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Political Representative/Minister to Hungary
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Political Adviser British Military Government West Berlin
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Minister Federal Republic of Germany/Germany
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Joint Permanent Under-Secretary Treasury
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Deputy Secretary (Overseas and Defence) Cabinet Office  and Chairman Joint Intelligence Committee 1993-1994
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Counsellor and Head of Chancery Kenya
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Assistant Under-Secretary for Foreign Affairs (Consular and American)
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Ambassador to the Ivory Coast Niger and Upper Volta  and to Dahomey 1964-1965
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Ambassador to the Ivory Coast Niger and Upper Volta
0.22580645161290322,1,1,1,3.5,3.5,22.58064516129032,Ambassador to Honduras  and El Salvador 1982-1984
0.22500000000000001,1,1,1,4.5,4.5,22.5,Secretary of Legation China (Counsellor)
0.22500000000000001,1,1,1,4.5,4.5,22.5,Permanent Secretary Ministry of Labour
0.22500000000000001,1,1,1,4.5,4.5,22.5,Head of Eastern European Soviet Department/Soviet Department
0.22500000000000001,1,1,1,4.5,4.5,22.5,Head of Eastern Europe/Central European Department Foreign and Commonwealth Office
0.22500000000000001,1,1,1,4.5,4.5,22.5,Governor of Ceylon
0.22500000000000001,1,1,1,4.5,4.5,22.5,Envoy to Russia
0.22500000000000001,1,1,1,4.5,4.5,22.5,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Asia and Americas)
0.22499999999999998,2,1,2,9.0,4.5,44.999999999999993,Counsellor (Science Technology and Environment) Embassy Germany
0.22490371148459382,4,2,4,19.0,4.75,44.980742296918763,Counsellor and Head of Chancery U.K. Delegation to the O.E.C.D.
0.22474273693785893,3,3,3,12.5,4.166666666666667,22.474273693785893,Counsellor (Political) U.K. Permanent Representation to the European Union
0.22402597402597402,2,1,1,4.0,2.0,22.402597402597401,Head of Personnel (Training and General) Department Foreign and Commonwealth Office
0.22342407103134479,4,3,4,15.0,3.75,29.789876137512639,Consul-General Karachi
0.22303030303030305,5,2,4,17.5,3.5,44.606060606060609,Counsellor and Deputy Head of Mission Sweden
0.2223697942133297,7,7,6,18.5,2.6428571428571428,19.060268075428262,Minister Turkey
0.22230512894813098,4,4,4,10.0,2.5,22.230512894813099,Ambassador to South Yemen
0.22176365867264211,11,11,9,30.5,2.7727272727272729,18.144299345943445,Ambassador to Laos
0.22149358242518594,5,4,5,22.5,4.5,27.686697803148242,Counsellor (External Affairs) Embassy U.S.A.
0.2210949097369363,8,9,7,23.0,2.875,17.196270757317265,Minister (Commercial) Argentina
0.22101449275362317,2,2,2,7.0,3.5,22.101449275362317,Counsellor/Minister-Counsellor and Head of Chancery Embassy U.S.A.
0.22090283027783028,8,8,6,27.0,3.375,16.567712270837269,High Commissioner to Zimbabwe
0.22079034482182736,8,6,7,34.0,4.25,25.758873562546526,Deputy Permanent Representative to the United Nations Organizations Geneva
0.22077922077922077,2,2,1,4.0,2.0,11.038961038961039,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Consular)
0.22062219822262863,8,9,9,26.0,3.25,22.062219822262861,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Asia)
0.22056042295931583,10,10,10,52.0,5.2000000000000002,22.056042295931583,Secretary of Embassy Austria
0.22035573122529645,2,1,1,5.0,2.5,22.035573122529645,Minister (Commercial) Federal Republic of Germany
0.22,1,1,1,5.5,5.5,22.0,High Commissioner/Minister to Hungary
0.22,1,1,1,5.5,5.5,22.0,Assistant Under-Secretary for Commonwealth Relations (Africa and General Division)
0.21988795518207283,3,3,3,8.5,2.8333333333333335,21.988795518207283,Director South Asia Foreign and Commonwealth Office
0.2195945945945946,2,2,2,7.0,3.5,21.95945945945946,Head of West Africa Department Foreign and Commonwealth Office and Ambassador to Chad
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Vice-Marshal of the Diplomatic Corps and Head of Protocol Department Foreign and Commonwealth Office
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Permanent Under- secretary for Foreign and Commonwealth Affairs
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Permanent Representative to Organization for Security and Cooperation in Europe
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Minister /Ambassador to Colombia
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Minister (Political)/Deputy High Commissioner India
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,High Commissioner to Jamaica and the Bahamas
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Ecnomic and Commercial Counsellor Denmark  and Deputy Head of Mission 1994-1995
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Director of Division Department of Overseas Trade
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Counsellor and Head of Chancerty Embassy Ethiopia
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Counsellor Embassy U.S.A.  and Head of Chancery 1977-1978
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Europe)  and Deputy Political Director 1987-1990
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Assistant Under-Secretary for Foreign Affairs and Chief Inspector  and Deputy Chief Clerk 1979-1982
0.21951219512195122,1,1,1,4.5,4.5,21.951219512195124,Ambassador/Permanent Representative to European Communities
0.21937321937321935,2,2,2,7.0,3.5,21.937321937321936,Counsellor and Head of Chancery Embassy Portugal
0.21905594405594409,4,4,4,18.0,4.5,21.905594405594407,Minister to Yugoslavia
0.21875,1,1,1,3.5,3.5,21.875,Political Representative Finland
0.21875,1,1,1,3.5,3.5,21.875,Minister (Economic) United Nations Organization New York
0.21875,1,1,1,3.5,3.5,21.875,Managing Director U.K. Trade and Investment
0.21875,1,1,1,3.5,3.5,21.875,Head of Mexico and Caribbean/Mexico and Central American Department Foreign and Commonwealth Office
0.21875,1,1,1,3.5,3.5,21.875,Deputy High Commissioner/Consul-General Sydney
0.21875,1,1,1,3.5,3.5,21.875,Counsellor (Scientific) Embassy Federal Republic of Germany
0.21866830065359477,3,3,3,11.5,3.8333333333333335,21.866830065359476,Head of Central African Department Foreign and Commonwealth Office
0.21853281853281853,2,2,2,8.0,4.0,21.853281853281853,Head of Establishment and Organization Department Colonial Office
0.21794871794871795,2,2,2,6.0,3.0,21.794871794871796,Director-General Economic and Consular Foreign and Commonwealth Office
0.21741425811602383,28,26,28,110.0,3.9285714285714284,23.413843181725642,Secretary of Embassy Turkey
0.21739130434782608,1,2,1,2.5,2.5,10.869565217391305,U.K. Permanent Representative to N.A.T.O.
0.21739130434782608,1,1,1,7.5,7.5,21.739130434782609,Senior Clerk Asiatic and U.S.A. Department Foreign Office
0.21739130434782608,1,1,1,2.5,2.5,21.739130434782609,Assistant Under-Secretary for Foreign and Commonwealth Affairs  and 1974
0.21702898550724636,2,1,1,9.0,4.5,21.702898550724637,Governor of Madras
0.21666666666666667,2,2,2,7.0,3.5,21.666666666666668,Head of Central European Department Foreign and Commonwealth Office
0.21663566400408504,3,2,2,7.5,2.5,21.663566400408506,Head of Western Organizations Department Foreign and Commonwealth Office
0.21568627450980393,1,1,1,5.5,5.5,21.568627450980394,Permanent Secretary Ministry of Works/Works and Planning/Town and Country Planning
0.21568627450980393,1,1,1,5.5,5.5,21.568627450980394,Deputy Secretary-General (Economic) Commonwealth
0.2156736010902677,7,5,6,28.5,4.0714285714285712,25.880832130832125,Head of News Department Foreign Office
0.21448909617514267,5,2,4,23.5,4.7000000000000002,42.897819235028535,Head of the Eastern Department Foreign Office
0.21428571428571427,1,2,1,1.5,1.5,10.714285714285714,Consul-General Sydney
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Minister/Ambassador to Austria
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Head of Political Affairs Department Commonwealth Relations Office
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Governor of Falkland Islands
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Economic Counsellor Federal Republic of Germany/Germany
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Director-General Corporate Affairs Foreign and Commonwealth Office
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Counsellor and Head of Chancery Embassy Greece
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Commercial Counsellor and Deputy Head of Mission Portugal
0.21428571428571427,1,1,1,4.5,4.5,21.428571428571427,Assistant Under-Secretary for Foreign Affairs (West/Central Europe)
0.21428571428571427,1,1,1,1.5,1.5,21.428571428571427,Head Central and Southern Africa Department Foreign and Commonwealth Office
0.21399474008169661,3,3,3,12.5,4.166666666666667,21.399474008169662,Minister and Deputy Commandant British Sector Berlin
0.21310189532997523,4,3,4,20.0,5.0,28.413586043996698,Senior Clerk Far East Department Foreign Office
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Senior/Chief Inspector
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Managing Director Policy and Network Development U.K. Trade and Investment
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Head of Southern Africa Department Commonwealth Relations Office
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Head of South Asia and Far East Department Commonwealth Relations Office
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Head of Economic General Department Commonwealth Relations Office
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Economic Minister Federal Republic of Germany
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Director Finance Foreign and Commonwealth Office
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Counsellor and Head of Chancery Malaysia
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Counsellor Berlin
0.21212121212121213,1,1,1,3.5,3.5,21.212121212121211,Consul-General Albania
0.21200997422859263,9,7,9,25.5,2.8333333333333335,27.25842525796191,Head of North American Department Foreign and Commonwealth Office
0.21191489558992618,4,4,4,15.0,3.75,21.191489558992618,Deputy High Commissioner and Minister (Commercial) Canada
0.21177270894728342,15,13,14,51.5,3.4333333333333331,22.80629173278437,Deputy High Commissioner Malaysia
0.21149221149221151,3,4,3,7.5,2.5,15.861915861915863,Chief Operating Officer Foreign and Commonwealth Office
0.21143209242191663,6,6,5,18.0,3.0,17.619341035159721,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Public Departments)
0.21104949104949103,5,4,5,19.5,3.8999999999999999,26.381186381186378,Head of North America Department Foreign and Commonwealth Office
0.21067090803932909,3,3,3,9.5,3.1666666666666665,21.06709080393291,Ambassador to Zimbabwe
0.21038551646845285,21,21,20,75.5,3.5952380952380953,20.036715854138368,Deputy Permanent Representative to the United Nations Organization New York
0.21004921550448302,17,12,15,82.5,4.8529411764705879,26.256151938060381,Secretary of Legation the Netherlands
0.20972119870117364,9,9,7,31.5,3.5,16.311648787869064,Minister to Chile
0.20952380952380953,3,2,2,12.5,4.166666666666667,20.952380952380953,Minister to Poland
0.20930232558139536,1,1,1,4.5,4.5,20.930232558139537,Minister (Commercial (Italy)
0.20930232558139536,1,1,1,4.5,4.5,20.930232558139537,High Commissioner Egypt
0.20930232558139536,1,1,1,4.5,4.5,20.930232558139537,Head of Mexico and Central America Department Foreign and Commonwealth Office
0.20930232558139536,1,1,1,4.5,4.5,20.930232558139537,Assistant Under-Secretary and Deputy Chief Clerk Foreign and Commonwealth Office
0.20928620928620928,2,2,1,4.0,2.0,10.464310464310463,Minister (Political) Australia
0.20871288798920379,4,2,4,11.0,2.75,41.742577597840757,Head of Counter-Terrorism Department Foreign and Commonwealth Office
0.20844390090188408,10,10,10,34.0,3.3999999999999999,20.844390090188408,Minister to Hungary
0.20833333333333334,1,1,1,2.5,2.5,20.833333333333336,Head of Joint Assistance Unit (Entral and Eastern Europe) Foreign and Commonwealth Office
0.20833333333333334,1,1,1,2.5,2.5,20.833333333333336,Head of Aviation Maritime Science and Energy/Aviation Maritime and Energy Department Foreign and Commonwealth Office
0.20833333333333334,1,1,1,2.5,2.5,20.833333333333336,Economic Counsellor Norway
0.20833333333333334,1,1,1,2.5,2.5,20.833333333333336,Director Americas
0.20825757575757575,3,3,2,8.5,2.8333333333333335,13.883838383838384,Assistant Under-Secretary for Foreign and Commonwealth Affairs and Deputy Chief Clerk
0.20819688307125445,15,9,14,47.5,3.1666666666666665,32.386181811084022,Commercial Counsellor Turkey
0.20728011980016417,13,13,11,40.5,3.1153846153846154,17.539087060013891,Minister U.S.S.R.
